=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: GOA"
"Common Name: Pacific cod,Pacific cod (adult),Pacific cod (juvenile)"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satifactory Gear Performance","Gear Performance Description","Gear Depth","Bottom Depth","Specimen ID","Biostratum","Species Code","Common Name","Scientific Name","Length (mm)","Sex","Weight (gm)","Age (years)","Maturity","Maturity Table","Gonad Weight","Specimen Subsample Method","Specimen Sample Type","Age Determination Method","AKFIN Load Date"
GOA,2001,1077655,1077735,200101,57,94,54.87527,-157.909,54.8625,-157.9142,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",114,121,160,0,21720,Pacific cod,Gadus macrocephalus,610,Male,2414,6,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077735,200101,57,94,54.87527,-157.909,54.8625,-157.9142,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",114,121,163,0,21720,Pacific cod,Gadus macrocephalus,560,Female,1868,5,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077740,200101,57,102,55.18695,-156.8484,55.18591,-156.871,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",146,152,168,0,21720,Pacific cod,Gadus macrocephalus,700,Male,3286,7,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077740,200101,57,102,55.18695,-156.8484,55.18591,-156.871,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",146,152,172,0,21720,Pacific cod,Gadus macrocephalus,720,Male,3888,7,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077741,200101,57,103,55.23946,-156.4879,55.23964,-156.51089,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",172,178,179,0,21720,Pacific cod,Gadus macrocephalus,680,Female,3988,7,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077744,200101,57,106,55.72963,-156.8214,55.74216,-156.8199,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",95,101,188,0,21720,Pacific cod,Gadus macrocephalus,230,Female,110,1,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078002,200101,94,95,56.14597,-158.674,56.13669,-158.66119,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,4.6,Y,"Large kelp catch affected net performance",16,23,191,0,21720,Pacific cod,Gadus macrocephalus,290,Male,244,2,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078002,200101,94,95,56.14597,-158.674,56.13669,-158.66119,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,4.6,Y,"Large kelp catch affected net performance",16,23,195,0,21720,Pacific cod,Gadus macrocephalus,200,Male,72,1,,,,2,1,3,29-SEP-21
GOA,2001,1077656,1078007,200101,94,100,55.82602,-157.6692,55.83951,-157.6707,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,206,0,21720,Pacific cod,Gadus macrocephalus,720,Female,4044,6,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078007,200101,94,100,55.82602,-157.6692,55.83951,-157.6707,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",110,117,207,0,21720,Pacific cod,Gadus macrocephalus,390,Male,632,2,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078016,200101,94,112,56.20385,-155.7273,56.2078,-155.7507,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",62,69,222,0,21720,Pacific cod,Gadus macrocephalus,260,Female,180,2,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078018,200101,94,114,56.44592,-155.9478,56.45824,-155.9337,220,Chirikof,201,300,"Lower Shelikof Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",222,228,227,0,21720,Pacific cod,Gadus macrocephalus,570,Female,1926,4,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078021,200101,94,117,56.62597,-155.65379,56.63579,-155.6357,220,Chirikof,201,300,"Lower Shelikof Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",221,227,229,0,21720,Pacific cod,Gadus macrocephalus,770,Female,5668,7,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078030,200101,94,128,56.69099,-155.1989,56.70476,-155.19411,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",71,78,243,0,21720,Pacific cod,Gadus macrocephalus,670,Female,3408,7,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077747,200101,57,109,55.6269,-156.7758,55.63976,-156.7791,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",133,139,195,0,21720,Pacific cod,Gadus macrocephalus,380,Female,570,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077749,200101,57,111,55.79206,-158.03641,55.79257,-158.0603,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",111,118,210,0,21720,Pacific cod,Gadus macrocephalus,410,Female,724,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077755,200101,57,119,57.09556,-156.1694,57.09914,-156.1924,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",71,78,222,0,21720,Pacific cod,Gadus macrocephalus,280,Male,208,1,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077918,200101,57,123,56.87102,-156.34151,56.86222,-156.3586,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",174,181,228,0,21720,Pacific cod,Gadus macrocephalus,650,Male,3030,6,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077766,200101,57,132,57.88972,-154.9099,57.89661,-154.8873,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",183,189,237,0,21720,Pacific cod,Gadus macrocephalus,490,Female,1256,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077766,200101,57,132,57.88972,-154.9099,57.89661,-154.8873,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",183,189,238,0,21720,Pacific cod,Gadus macrocephalus,460,Male,1076,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077767,200101,57,133,57.92742,-154.79401,57.92217,-154.8163,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",115,121,242,0,21720,Pacific cod,Gadus macrocephalus,930,Female,7475,9,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077768,200101,57,134,57.90401,-154.16679,57.89231,-154.17461,232,Kodiak,201,300,"Upper Shelikof Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",195,201,244,0,21720,Pacific cod,Gadus macrocephalus,640,Male,2668,6,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077837,200101,57,137,56.98518,-151.9005,56.97274,-151.8891,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",75,83,256,0,21720,Pacific cod,Gadus macrocephalus,280,Male,216,2,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077843,200101,57,145,56.54768,-152.922,56.55125,-152.94611,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",83,89,272,0,21720,Pacific cod,Gadus macrocephalus,520,Female,1466,4,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078034,200101,94,134,57.21784,-154.67461,57.2033,-154.6667,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",55,62,248,0,21720,Pacific cod,Gadus macrocephalus,330,Female,350,3,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078034,200101,94,134,57.21784,-154.67461,57.2033,-154.6667,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",55,62,249,0,21720,Pacific cod,Gadus macrocephalus,350,Female,392,3,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078049,200101,94,152,56.35262,-154.05701,56.35409,-154.0773,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,1.11,Y,"Completed tow",77,84,260,0,21720,Pacific cod,Gadus macrocephalus,440,Female,898,3,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078053,200101,94,156,56.37383,-153.7907,56.38284,-153.80479,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",83,90,263,0,21720,Pacific cod,Gadus macrocephalus,460,Female,1016,3,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078054,200101,94,157,56.47688,-153.74319,56.46636,-153.7569,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",84,91,277,0,21720,Pacific cod,Gadus macrocephalus,590,Female,2358,5,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078060,200101,94,163,56.58165,-152.9016,56.5881,-152.92149,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",81,88,281,0,21720,Pacific cod,Gadus macrocephalus,220,Male,84,1,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078060,200101,94,163,56.58165,-152.9016,56.5881,-152.92149,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",81,88,283,0,21720,Pacific cod,Gadus macrocephalus,220,Female,94,1,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078060,200101,94,163,56.58165,-152.9016,56.5881,-152.92149,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",81,88,286,0,21720,Pacific cod,Gadus macrocephalus,240,Female,118,1,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1078180,200101,94,175,57.38366,-151.0914,57.37961,-151.0686,31,Kodiak,1,100,"Albatross Banks",CENTRAL GOA,SHELF,,,0,Y,"Good performance",86,93,298,0,21720,Pacific cod,Gadus macrocephalus,420,Male,820,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077780,200101,57,255,59.30494,-152.6517,59.29169,-152.64211,32,Kodiak,1,100,"Lower Cook Inlet",CENTRAL GOA,SHELF,,,5.1,Y,"Net came off bottom",64,72,375,0,21720,Pacific cod,Gadus macrocephalus,310,Male,350,2,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077909,200101,57,257,58.86251,-152.8251,58.87208,-152.8405,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,1.2,Y,"Major hang stopped forward progress of vessel",166,173,384,0,21720,Pacific cod,Gadus macrocephalus,740,Male,4462,7,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077783,200101,57,260,58.43916,-152.0731,58.4366,-152.04919,30,Kodiak,1,100,"Albatross Shallows",CENTRAL GOA,SHELF,,,0,Y,"Good performance",118,126,389,0,21720,Pacific cod,Gadus macrocephalus,420,Female,770,3,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077788,200101,57,266,58.86864,-151.9847,58.86732,-151.9577,132,Kodiak,101,200,"Barren Islands",CENTRAL GOA,SHELF,,,0,Y,"Good performance",121,128,393,0,21720,Pacific cod,Gadus macrocephalus,350,Male,420,3,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1077927,200101,94,3,52.63683,-169.7827,52.62403,-169.7765,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,4.4,Y,"Large fish catch affected net performance",75,83,6,0,21720,Pacific cod,Gadus macrocephalus,690,Male,3330,6,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1077927,200101,94,3,52.63683,-169.7827,52.62403,-169.7765,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,4.4,Y,"Large fish catch affected net performance",75,83,20,0,21720,Pacific cod,Gadus macrocephalus,630,Female,2796,6,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1077927,200101,94,3,52.63683,-169.7827,52.62403,-169.7765,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,4.4,Y,"Large fish catch affected net performance",75,83,27,0,21720,Pacific cod,Gadus macrocephalus,870,Female,7480,,,,,2,1,,29-SEP-21
GOA,2001,1077656,1078162,200101,94,15,53.7291,-165.3101,53.72701,-165.3336,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",166,173,53,0,21720,Pacific cod,Gadus macrocephalus,540,Male,1882,5,,,,2,1,6,29-SEP-21
GOA,2001,1077656,1077941,200101,94,21,54.01914,-165.0114,54.01714,-164.9899,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",69,77,78,0,21720,Pacific cod,Gadus macrocephalus,480,Male,1104,4,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077862,200101,57,167,56.05446,-155.6228,56.05001,-155.6075,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,1,Y,"Hung up",42,49,294,0,21720,Pacific cod,Gadus macrocephalus,290,Male,222,2,,,,2,1,6,29-SEP-21
GOA,2001,1077655,1077873,200101,57,178,56.72071,-154.261,56.71724,-154.2355,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",17,24,306,0,21720,Pacific cod,Gadus macrocephalus,420,Male,934,4,,,,2,1,6,29-SEP-21
GOA,2003,1166835,1167073,200301,147,243,60.3009,-146.05611,60.3,-146.032,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",35,42,637,0,21720,Pacific cod,Gadus macrocephalus,570,Female,2218,5,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167106,200301,147,282,55.56459,-133.50681,55.56211,-133.52699,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",139,147,674,0,21720,Pacific cod,Gadus macrocephalus,330,Male,380,2,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167106,200301,147,282,55.56459,-133.50681,55.56211,-133.52699,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",139,147,676,0,21720,Pacific cod,Gadus macrocephalus,490,Female,1218,3,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167106,200301,147,282,55.56459,-133.50681,55.56211,-133.52699,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",139,147,682,0,21720,Pacific cod,Gadus macrocephalus,620,Female,2724,5,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167106,200301,147,282,55.56459,-133.50681,55.56211,-133.52699,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",139,147,684,0,21720,Pacific cod,Gadus macrocephalus,300,Female,282,2,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167107,200301,147,283,55.59987,-133.51019,55.58819,-133.51801,50,Southeastern,1,100,"Southeastern Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",191,199,687,0,21720,Pacific cod,Gadus macrocephalus,530,Male,1303,3,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167108,200301,147,284,55.26033,-134.0451,55.27205,-134.0562,151,Southeastern,101,200,"Prince of Wales Shelf",EASTERN GOA,SHELF,,,0,Y,"Good performance",154,161,695,0,21720,Pacific cod,Gadus macrocephalus,540,Female,1698,4,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167110,200301,147,286,55.00737,-134.27209,55.01824,-134.2628,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",200,207,716,0,21720,Pacific cod,Gadus macrocephalus,560,Male,2026,4,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167110,200301,147,286,55.00737,-134.27209,55.01824,-134.2628,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",200,207,721,0,21720,Pacific cod,Gadus macrocephalus,650,Female,2716,4,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167110,200301,147,286,55.00737,-134.27209,55.01824,-134.2628,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",200,207,727,0,21720,Pacific cod,Gadus macrocephalus,520,Female,1726,3,,,,5,1,4,29-SEP-21
GOA,2003,1166835,1167111,200301,147,287,54.93064,-134.24631,54.94255,-134.2502,251,Southeastern,201,300,"Prince of Wales Slope/Gullies",EASTERN GOA,SLOPE,,,0,Y,"Good performance",206,214,734,0,21720,Pacific cod,Gadus macrocephalus,530,Female,1592,4,,,,5,1,4,29-SEP-21
GOA,2005,-610,-12568,200501,134,3,53.02719,-167.6438,53.03043,-167.6241,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",100,107,5,0,21720,Pacific cod,Gadus macrocephalus,680,Male,2880,8,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12568,200501,134,3,53.02719,-167.6438,53.03043,-167.6241,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",100,107,8,0,21720,Pacific cod,Gadus macrocephalus,780,Female,5396,7,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12568,200501,134,3,53.02719,-167.6438,53.03043,-167.6241,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",100,107,9,0,21720,Pacific cod,Gadus macrocephalus,900,Female,9705,9,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,18,0,21720,Pacific cod,Gadus macrocephalus,540,Female,1640,7,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,23,0,21720,Pacific cod,Gadus macrocephalus,570,Female,2150,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,24,0,21720,Pacific cod,Gadus macrocephalus,550,Female,1740,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,25,0,21720,Pacific cod,Gadus macrocephalus,550,Female,1800,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,34,0,21720,Pacific cod,Gadus macrocephalus,730,Female,4180,8,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,51,0,21720,Pacific cod,Gadus macrocephalus,660,Male,3058,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,53,0,21720,Pacific cod,Gadus macrocephalus,610,Male,2406,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12570,200501,134,5,53.28065,-168.0076,53.26887,-168.02541,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,57,0,21720,Pacific cod,Gadus macrocephalus,580,Male,2046,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,113,0,21720,Pacific cod,Gadus macrocephalus,380,Male,602,2,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,115,0,21720,Pacific cod,Gadus macrocephalus,290,Male,236,2,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,123,0,21720,Pacific cod,Gadus macrocephalus,200,Male,70,1,,,,5,1,3,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,127,0,21720,Pacific cod,Gadus macrocephalus,200,Male,70,1,,,,5,1,3,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,129,0,21720,Pacific cod,Gadus macrocephalus,180,Male,60,1,,,,5,1,3,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,73,0,21720,Pacific cod,Gadus macrocephalus,180,Female,48,1,,,,5,1,3,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,77,0,21720,Pacific cod,Gadus macrocephalus,300,Female,276,2,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,82,0,21720,Pacific cod,Gadus macrocephalus,350,Female,448,2,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12585,200501,134,20,54.22437,-165.4493,54.22606,-165.4705,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",57,64,102,0,21720,Pacific cod,Gadus macrocephalus,140,Female,20,1,,,,5,1,3,29-SEP-21
GOA,2005,-610,-12587,200501,134,22,54.5154,-164.2861,54.52757,-164.273,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,34,140,0,21720,Pacific cod,Gadus macrocephalus,970,Male,10110,10,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12596,200501,134,31,54.14812,-162.0675,54.15237,-162.08791,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,1.11,Y,"Completed tow",83,90,174,0,21720,Pacific cod,Gadus macrocephalus,510,Male,1260,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12596,200501,134,31,54.14812,-162.0675,54.15237,-162.08791,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,1.11,Y,"Completed tow",83,90,176,0,21720,Pacific cod,Gadus macrocephalus,530,Female,1290,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12600,200501,134,35,54.97742,-162.41071,54.98375,-162.39191,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",34,41,179,0,21720,Pacific cod,Gadus macrocephalus,420,Female,732,4,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12600,200501,134,35,54.97742,-162.41071,54.98375,-162.39191,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",34,41,184,0,21720,Pacific cod,Gadus macrocephalus,650,Male,2744,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12601,200501,134,36,55.5637,-161.5081,55.55211,-161.5233,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",26,33,188,0,21720,Pacific cod,Gadus macrocephalus,570,Male,1758,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12626,200501,134,61,55.46996,-158.04449,55.47975,-158.03011,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",116,122,202,0,21720,Pacific cod,Gadus macrocephalus,510,Female,1360,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12633,200501,134,68,54.58982,-158.7851,54.59062,-158.7635,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",149,155,207,0,21720,Pacific cod,Gadus macrocephalus,590,Female,2092,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12633,200501,134,68,54.58982,-158.7851,54.59062,-158.7635,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",149,155,213,0,21720,Pacific cod,Gadus macrocephalus,610,Male,2266,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12660,200501,134,95,56.33321,-155.61099,56.34496,-155.60181,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",65,72,227,0,21720,Pacific cod,Gadus macrocephalus,570,Female,2000,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12661,200501,134,96,56.35596,-155.5759,56.3689,-155.5742,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",61,67,236,0,21720,Pacific cod,Gadus macrocephalus,710,Female,3986,7,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12661,200501,134,96,56.35596,-155.5759,56.3689,-155.5742,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",61,67,240,0,21720,Pacific cod,Gadus macrocephalus,610,Female,2670,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12661,200501,134,96,56.35596,-155.5759,56.3689,-155.5742,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",61,67,242,0,21720,Pacific cod,Gadus macrocephalus,680,Female,3452,6,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12675,200501,134,110,56.18706,-154.78751,56.19649,-154.77209,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",54,61,255,0,21720,Pacific cod,Gadus macrocephalus,640,Female,2920,5,,,,5,1,6,29-SEP-21
GOA,2005,-610,-12676,200501,134,111,56.28156,-154.50661,56.26938,-154.5024,22,Chirikof,1,100,"Chirikof Bank",CENTRAL GOA,SHELF,,,0,Y,"Good performance",80,86,261,0,21720,Pacific cod,Gadus macrocephalus,570,Male,2108,,,,,5,1,,29-SEP-21
